"sys_id","name","city","state","country","latitude","longitude","parent"
"3a60f493ec5fc510078a8ddfae39e048","Kuala Lumpur Airport","","","","0","0","Kuala Lumpur"
"2a60f493ec5fc510078a8ddfae39e046","Kuito","","","","","","Angola"
"b660f493ec5fc510078a8ddfae39e047","Kukes","","","","","","Albanie"
"f660f493ec5fc510078a8ddfae39e049","Kumanovo","","","","","","Macédoine du Nord"
"1720c07f64d5721048eed032f5a5550e","Kumba Regional Hospital Annex HQ","Kumba","","Cameroon | Cameroun","","",""
"ea60f493ec5fc510078a8ddfae39e044","Kunduz","","","","36.72499","68.86335","Mazar-i-sharif"
"7660f493ec5fc510078a8ddfae39e04a","Kunduz1","","","","36.7209228","68.8603922","Kabul"
"aa60f493ec5fc510078a8ddfae39e045","Kunming","","","","25.052583","102.69871","Beijing"
"a660f493ec5fc510078a8ddfae39e019","Kunming Airport","","","","0","0","Beijing"
"f260f493ec5fc510078a8ddfae39e04b","Kupang","","","","","","Indonésie"
"7260f493ec5fc510078a8ddfae39e04c","Kutaisi","","","","","","Géorgie"
"fe60f493ec5fc510078a8ddfae39e04c","Kutum","","","","","","Soudan"
"adf3d474fc6be65057be12e3ce1d8828","Kuwait (regional)","","","","","","Near and Middle East region"
"fe60f493ec5fc510078a8ddfae39e04e","Kuwait Airport","","","","0","0","Kuwait City"
"a660f493ec5fc510078a8ddfae39e028","Kuwait City","","","","29.313969","48.021998","Kuwait City"
"7660f493ec5fc510078a8ddfae39e051","Kyaing Tong","","","","21.29284","99.603507","Yangon"
"9e3a48fc91fcb21474143caf562cef03","KYI","","","","","",""
"b260f493ec5fc510078a8ddfae39e050","Kyi Delegation Warehouse","","","","0","0","Kyiv"
"bb603893ec5fc510078a8ddfae39e0e7","Kyi Quick Office","","","","0","0","Ukraine"
"3a60f493ec5fc510078a8ddfae39e052","Kyiv","","","","50.4419369","30.5189025","Kyiv"
"fa60f493ec5fc510078a8ddfae39e053","Kyiv North","","","","50.450667","30.493556","Kyiv"
"157bb41a413975108e4d535b9d23bfac","Kyiv Rapid","","","","0","0","Kyiv"
"65f3d474fc6be65057be12e3ce1d8800","Kyrgyzstan","","","","","","Europe and Central Asia region"
"c660b493ec5fc510078a8ddfae39e040","La Havane","","","","","","Cuba"
"7a60f493ec5fc510078a8ddfae39e057","La Havane (utilisé Par Rh)","","","","","","Cuba"
"4660b493ec5fc510078a8ddfae39e041","La Haye","","","","","","Pays-Bas"
"8760f493ec5fc510078a8ddfae39e0d5","La Merced","","","","","","Pérou"
"b260f493ec5fc510078a8ddfae39e05d","La Paz","","","","-16.50118","-68.132713","Lima"
"7e60f493ec5fc510078a8ddfae39e055","Lago Agrio","","","","0.096369","-76.869607","Quito"
"fa60f493ec5fc510078a8ddfae39e056","Lagos","","","","","","Nigéria"
"7260f493ec5fc510078a8ddfae39e05b","Lahan","","","","26.7083047","86.4939262","Katmandu"
"3260f493ec5fc510078a8ddfae39e05c","Lahore","","","","31.515672","74.354019","Islamabad"
"fa60f493ec5fc510078a8ddfae39e058","Laiza","","","","24.75966","97.56497","Yangon"
"b575eb979503bed0f7c44be8747ec079","Lake Chad Research Institute Maiduguri HQ","Maiduguri","Borno","Nigeria | Nigéria","","",""
"e672cde0d8e8e210732878cc12b69705","Lankien","","","","8.527465","32.062721","Juba"
"75707c93ec5fc510078a8ddfae39e08a","Laos","","","","","","Asia and the Pacific region"
"7260f493ec5fc510078a8ddfae39e05e","Larnaca","","","","","","Chypre"
"7260f493ec5fc510078a8ddfae39e060","Larnaca Airport","","","","0","0","Ankara"
"fe60f493ec5fc510078a8ddfae39e05e","Las Anod","","","","","","Somalie"
"f260f493ec5fc510078a8ddfae39e085","Lashio","","","","22.9556686","97.7359514","Yangon"
"be60f493ec5fc510078a8ddfae39e059","Lashkar Gah","","","","31.588833","64.363056","Kandahar"
"e97bf41a413975108e4d535b9d23bf7b","Lashkar Gah Annex01","","","","0","0","Lashkar Gah"
"5e70fc93ec5fc510078a8ddfae39e012","Latin America and the Caribbean","","","","","",""
"95607493ec5fc510078a8ddfae39e020","Le Caire Promotion","","","","","","Egypte"
"2780eabf9588cbd05df6650d2f759d66","Le comité communautaire de sélection des travailleurs et de suivi des travaux de surcreusement de ma","Ménaka","","Mali | Mali","","",""
"9eb05b33b4ba7e105df6d7bd6a2ce48f","LE VILLAGE DE DJOUNOUNE DE LA COMMUNE DE TARKINT HQ","COMMUNE DE TARKINT","TARKINT","Mali | Mali","","",""
"9a9527f3b43e7e105df6d7bd6a2ce4d9","LE VILLAGE DE TARKINT DE LA COMMUNE DE TARKINT HQ","TARKINT","TARKINT","Mali | Mali","","",""
"65f3d474fc6be65057be12e3ce1d880d","Lebanon","","","","","","Near and Middle East region"
"13694dd70c9d5290a7946a36493e08a7","LEBANON SUPPORT","","","","0","0","Beirut"
"f660f493ec5fc510078a8ddfae39e062","Leer","","","","8.297859","30.14761","Juba"
"b660f493ec5fc510078a8ddfae39e063","Legaspi","","","","11.23405","125.17847","Manila"
"3660f493ec5fc510078a8ddfae39e064","Lere","","","","","","Mali"
"bd707c93ec5fc510078a8ddfae39e09d","Lesotho","","","","","","Africa region"
"f5707c93ec5fc510078a8ddfae39e0a1","Lettonie","","","","","","Europe and Central Asia region"
"b660f493ec5fc510078a8ddfae39e068","Lhokseumawe","","","","","","Indonésie"
"39707c93ec5fc510078a8ddfae39e08b","Liban","","","","","","Near and Middle East region"
"0f34c8bfc9a0e21050402dba9ef4d03f","Liban - Mobile","","","","","","Near and Middle East region"
"f9707c93ec5fc510078a8ddfae39e09c","Libéria","","","","","","Africa region"
"fe70d0fcfc2be65057be12e3ce1d880d","Liberia","","","","","","Africa region"
"be60f493ec5fc510078a8ddfae39e06c","Liboi","","","","","","Somalie"
"3260f493ec5fc510078a8ddfae39e06e","Libreville","","","","0.390897","9.448535","Yaoundé"
"ba70d0fcfc2be65057be12e3ce1d880e","Libya","","","","","","Africa region"
"b660f493ec5fc510078a8ddfae39e086","Libya Support","","","","36.844934","10.264975","Tripoli"
"b9707c93ec5fc510078a8ddfae39e0a2","Libye","","","","","","Africa region"
"bd707c93ec5fc510078a8ddfae39e08d","Liechtenstein","","","","","","Europe and Central Asia region"
"b260f493ec5fc510078a8ddfae39e06b","Light Site","","","","","","Suisse"
"7660f493ec5fc510078a8ddfae39e066","Light_site_mp2","","","","","","Angola"
"fe60f493ec5fc510078a8ddfae39e06e","Likasi","","","","","","Congo - Kinshasa"
"7e60f493ec5fc510078a8ddfae39e06f","Lilongwe","","","","","","Malawi"
"fe60f493ec5fc510078a8ddfae39e070","Lima","","","","-12.1228","-77.036859","Lima"
"69f3d474fc6be65057be12e3ce1d882a","Lima (regional)","","","","","","The Americas region"
"3260f493ec5fc510078a8ddfae39e06c","Limassol","","","","","","Chypre"
"3e60f493ec5fc510078a8ddfae39e072","Lira","","","","","","Ouganda"
"be60f493ec5fc510078a8ddfae39e073","Lisbon Airport","","","","0","0","Brussels"
"71707c93ec5fc510078a8ddfae39e09f","Lituanie","","","","","","Europe and Central Asia region"
"be60f493ec5fc510078a8ddfae39e071","Livno","","","","","","Italie"
"7e60f493ec5fc510078a8ddfae39e074","Livrer Chez Habertellt","","","","","","Suisse"
"fa60f493ec5fc510078a8ddfae39e075","Ljubljana","","","","","","Slovénie"
"7e60f493ec5fc510078a8ddfae39e076","LND training follow-up","","","","0","0","Pas de Pays (FD)"
"3e60f493ec5fc510078a8ddfae39e077","Lobito","","","","","","Angola"
"b660f493ec5fc510078a8ddfae39e07a","Lobito-dispatch","","","","","","Angola"
"ba60f493ec5fc510078a8ddfae39e078","Lodwar","","","","","","Kenya"
"7260f493ec5fc510078a8ddfae39e084","Log Stat Decentralized","","","","0","0","Pas de Pays (FD)"
"3e60f493ec5fc510078a8ddfae39e07e","Logistic-nairobi","","","","-1.324406","36.870219","Logistic-nairobi"
"f260f493ec5fc510078a8ddfae39e083","Logistic-rwanda","","","","","","Rwanda"
"7a60f493ec5fc510078a8ddfae39e080","Logistic-tirana","","","","","","Albanie"
"dc60f093ec5fc510078a8ddfae39e08b","Logistics Centre Abidjan","","","","5.22532","-4.13979","Abidjan"
"7660f493ec5fc510078a8ddfae39e082","Logya","","","","","","Éthiopie"
"3660f493ec5fc510078a8ddfae39e07b","Lokichokio","","","","4.20711","34.36384","Nairobi"
"b660f493ec5fc510078a8ddfae39e07c","Lologo","","","","0","0","Juba"
"7a60f493ec5fc510078a8ddfae39e07d","Lomé","","","","6.1541772","1.2032891","Abidjan"
"b660f493ec5fc510078a8ddfae39e065","Lomé Airport","","","","0","0","Abidjan"
"3660f493ec5fc510078a8ddfae39e061","London","","","","51.492887","-0.175861","London"
"a1f39474fc6be65057be12e3ce1d88fa","London","","","","","","Europe and Central Asia region"
"fa60f493ec5fc510078a8ddfae39e07f","London","","","","","","Royaume-Uni"
"21f3d474fc6be65057be12e3ce1d882a","London (regional)","","","","","","Europe and Central Asia region"
"f660f493ec5fc510078a8ddfae39e067","London Airport","","","","0","0","London"
"fa60f493ec5fc510078a8ddfae39e069","London Airport","","","","0","0","London"
"d270bc93ec5fc510078a8ddfae39e0d8","Louhansk","","","","","","No Region (FD)"
"563e85f037d0200044e0bfc8bcbe5d1d","Louisiana","Louisiana","","USA","31.2448234","-92.1450245","North America"
"f660f493ec5fc510078a8ddfae39e081","Loykaw","","","","","","Myanmar"
"3e60f493ec5fc510078a8ddfae39e088","Luanda","","","","-8.830627","13.230509","Pretoria"
"7a60f493ec5fc510078a8ddfae39e08a","Luanda-dispatch","","","","","","Angola"
"fa60f493ec5fc510078a8ddfae39e089","Lubango","","","","","","Angola"
"e6e509da78757510a79488cb25b6ba79","Lubeck","","","","","",""
"8f60f493ec5fc510078a8ddfae39e091","Lubumbashi","","","","-11.67195","27.475326","Kinshasa"
"f660f493ec5fc510078a8ddfae39e08b","Luena","","","","","","Angola"
"1be47856587a725048ee8840d9932750","Lugansk Perinatal Centre HQ","Lugansk","","Russia","","",""
"4b60f493ec5fc510078a8ddfae39e08c","Luhansk","","","","48.5637237","39.340417","Donetsk"
"7a60f493ec5fc510078a8ddfae39e087","Luhansk Warehouse","","","","48.520442","39.288911","Luhansk"
"0b60f493ec5fc510078a8ddfae39e08d","Lulingu","","","","-2.33682","27.6035","Bukavu"
"0f60f493ec5fc510078a8ddfae39e090","Lusaka","","","","","","Zambie"
"4f60f493ec5fc510078a8ddfae39e08f","Lusaka Airport","","","","0","0","Harare"
"21f3d474fc6be65057be12e3ce1d880f","Luxembourg","","","","","","Europe and Central Asia region"
"35707c93ec5fc510078a8ddfae39e0a0","Luxembourg","","","","","","Europe and Central Asia region"
"8b60f493ec5fc510078a8ddfae39e08e","Luxembourg","","","","49.6124143","6.1250446","Luxembourg"
"4360f493ec5fc510078a8ddfae39e093","Luxembourg Airport","","","","0","0","Brussels"
"70745b9d29a63a545df67e4638dc00ff","Luxembourg House of Cybersecurity HQ","Luxembourg","","Luxembourg | Luxembourg","","",""
"0360f493ec5fc510078a8ddfae39e094","Luzon","","","","0","0","Manila"
"8360f493ec5fc510078a8ddfae39e095","Lviv","","","","49.829313","24.009102","Kyiv"
"4760f493ec5fc510078a8ddfae39e096","Lyon Airport","","","","0","0","Brussels"
"2481a7f75c1b3290edc2e87c60d27960","L’ASSOCIATION Communautaire PARTENAIRE (AP) HQ","Bambari et Bossangoa","","Central African Republic | République ce","","",""
"9f603893ec5fc510078a8ddfae39e004","Maarooneh","","","","0","0","Damascus"
"0060f093ec5fc510078a8ddfae39e03d","Maban","","","","9.957203","33.708751","Juba"
"f1e585da78757510a79488cb25b6baee","Macédoine","","","","","",""
"7d707c93ec5fc510078a8ddfae39e0c3","Macédoine du Nord","","","","","","Europe and Central Asia region"
"f5707c93ec5fc510078a8ddfae39e0c1","Madagascar","","","","","","Africa region"
"0f60f493ec5fc510078a8ddfae39e0b6","Madhu","","","","","","Sri Lanka"
"0f60f493ec5fc510078a8ddfae39e09a","Madrid","","","","","","Espagne"
"0760f493ec5fc510078a8ddfae39e0d6","Mae Sot","","","","","","Thaïlande"
"0b60f493ec5fc510078a8ddfae39e09c","Mafraq","","","","32.339739","36.197134","Amman"
"240842aa843bbe10edc2850207094ff0","Mahar Organization HQ","Ponnagyun","Rakhine","Myanmar | Myanmar","","",""
"0b60f493ec5fc510078a8ddfae39e0e2","Maiduguri","","","","11.828895","13.14372","Abuja"
"1c194cf955a6fa147414bde1485f6ea6","Maina hari Primary Healthcare Center HQ","Maiduguri","Borno","Nigeria | Nigéria","","",""
"c760f493ec5fc510078a8ddfae39e0e3","Maiwut","","","","8.603069","33.92258","Juba"
"57603893ec5fc510078a8ddfae39e00b","Majdel Shams","","","","33.270145","35.769581","Tel Aviv"
"c360f493ec5fc510078a8ddfae39e0a1","Makeni","","","","","","Sierra Leone"
"4b60f493ec5fc510078a8ddfae39e09e","Makhachala","","","","","","Russie"
"4360f493ec5fc510078a8ddfae39e0b2","Mako","","","","","","Hongrie"
"c760f493ec5fc510078a8ddfae39e0e6","Makurdi","","","","7.7316403","8.5350179","Jos"
"0760f493ec5fc510078a8ddfae39e0e8","Malabo","","","","3.749631","8.76895","Yaoundé"
"0a707c93ec5fc510078a8ddfae39e0de","Malaisie","","","","","","Asia and the Pacific region"
"0f60f493ec5fc510078a8ddfae39e0ae","Malakal","","","","9.535699","31.655088","Juba"
"9f60f493ec5fc510078a8ddfae39e0f4","Malakal Office","","","","8.6105","33.923","Malakal"
"8760f493ec5fc510078a8ddfae39e0e7","Malange (stock)","","","","","","Angola"
"b1707c93ec5fc510078a8ddfae39e0dc","Malawi","","","","","","Africa region"
"fd707c93ec5fc510078a8ddfae39e0da","Maldives","","","","","","Asia and the Pacific region"
"8f60f493ec5fc510078a8ddfae39e099","Malemba Nkulu","","","","","","Congo - Kinshasa"
"31707c93ec5fc510078a8ddfae39e0c5","Mali","","","","","","Africa region"
"3270d0fcfc2be65057be12e3ce1d8810","Mali","","","","","","Africa region"
"4334c8bfc9a0e21050402dba9ef4d041","Mali - Mobile","","","","","","Africa region"
"c760f493ec5fc510078a8ddfae39e09f","Maliana","","","","","","Grèce"
"8b60f493ec5fc510078a8ddfae39e0b7","Mallavi","","","","","","Sri Lanka"
"b1707c93ec5fc510078a8ddfae39e0cc","Malte","","","","","","Europe and Central Asia region"
"c3e2ccf36419721048eed032f5a55554","Mamfe Urban Integrated Health Centre HQ","Mamfe","","Cameroon | Cameroun","","",""
"c360f493ec5fc510078a8ddfae39e0eb","Man","","","","7.411341","-7.566419","Abidjan"
"27603893ec5fc510078a8ddfae39e050","Managua","","","","12.1291361","-86.2417347","Nicaragua"
"8b60f493ec5fc510078a8ddfae39e09d","Managua","","","","12.136389","-86.251389","Mexico"
"cf60f493ec5fc510078a8ddfae39e0af","Manama","","","","26.21762","50.579333","Kuwait City"
"8b60f493ec5fc510078a8ddfae39e0b9","Mandalay","","","","21.975806","96.11","Yangon"
"8b60f493ec5fc510078a8ddfae39e09b","Mandera","","","","","","Kenya"
"8360f493ec5fc510078a8ddfae39e0b1","Manila","","","","14.555547","121.015297","Manila"
"db60f493ec5fc510078a8ddfae39e0ee","Manila Airport","","","","0","0","Manila"
"0760f493ec5fc510078a8ddfae39e097","Manila Annex 01","","","","0","0","Manila"
"8360f493ec5fc510078a8ddfae39e098","Manila Annex 02","","","","0","0","Manila"
"93603893ec5fc510078a8ddfae39e00a","Manila Shared Services Centre","","","","14.594868","121.027129","Pas de Pays (FD)"
"c8707893ec5fc510078a8ddfae39e00c","Manille Finance","","","","0","0","Manille Finance"
"44707893ec5fc510078a8ddfae39e027","Manille Reporting","","","","0","0","Geneva"
"417ed57437d0200044e0bfc8bcbe5d45","Manitoba","Manitoba","","Canada","55.0000001","-97.0000001","North America"
"1b60f493ec5fc510078a8ddfae39e0ed","Mankien","","","","9.048333","29.08691","Bentiu"
"0360f493ec5fc510078a8ddfae39e099","Mannar","","","","8.982818","79.909972","Colombo"
"9f60f493ec5fc510078a8ddfae39e0ef","Manono","","","","-7.293858","27.394413","Lubumbashi"
"db60f493ec5fc510078a8ddfae39e0f1","Manshera","","","","","","Pakistan"
"c360f493ec5fc510078a8ddfae39e0b3","Maputo","","","","-25.977028","32.592862","Maputo"
"cf60f493ec5fc510078a8ddfae39e0cb","Maradi","","","","13.4987006","7.1015204","Niamey"
"2d607493ec5fc510078a8ddfae39e04d","Marchandise Sera Prise","","","","","","Suisse"
"9f603893ec5fc510078a8ddfae39e001","Marib","","","","15.4746683","45.3052453","Sana'a Centre"
"5f603893ec5fc510078a8ddfae39e002","Maridi","","","","0","0","Juba Center"
"df603893ec5fc510078a8ddfae39e003","Mariupol","","","","47.09464","37.5607944","Kyiv"
"4760f493ec5fc510078a8ddfae39e0a0","Marjayoun","","","","","","Liban"
"8360f493ec5fc510078a8ddfae39e0b4","Markedi","","","","","","Somalie"
"7d707c93ec5fc510078a8ddfae39e0a3","Maroc","","","","","","Africa region"
"13603893ec5fc510078a8ddfae39e006","Maroua","","","","10.58438","14.28524","Yaoundé"
"b9707c93ec5fc510078a8ddfae39e0c2","Marshall","","","","","","Asia and the Pacific region"
"052b56d0959ff614f7c44be8747ec0c1","Martyrs Foundation_ Mass Graves Protection and Missing Persons Affairs HQ","Kadhimiya","Baghdad","Iraq | Irak","","",""
"d23e85f037d0200044e0bfc8bcbe5d1f","Maryland","Maryland","","USA","39.0457549","-76.6412712","North America"
"0360f493ec5fc510078a8ddfae39e0b5","Maseru","","","","","","Eswatini"
"13603893ec5fc510078a8ddfae39e009","Mashad","","","","36.316067","59.479238","Teheran"
"1b603893ec5fc510078a8ddfae39e00c","Masisi","","","","-1.400124","28.817986","Goma"
"63db84495cd3b210edc2e87c60d279e5","Mass Graves Protection and Missing Persons Affairs Directorate (MGMPD) HQ","Baghdad","Kadhimyah","Iraq | Irak","","",""
"1b603893ec5fc510078a8ddfae39e00f","Massawa","","","","","","Érythrée"
"97603893ec5fc510078a8ddfae39e010","Matadi","","","","","","Congo - Kinshasa"
"97603893ec5fc510078a8ddfae39e012","Matamoros","","","","25.526243","-103.230238","Mexico"
"8f60f493ec5fc510078a8ddfae39e0b5","Matara","","","","","","Sri Lanka"
"17603893ec5fc510078a8ddfae39e011","Mati","","","","0","0","Manila"
"d7603893ec5fc510078a8ddfae39e014","Maungdaw","","","","20.821401","92.370679","Yangon"
"3d707c93ec5fc510078a8ddfae39e0d9","Maurice","","","","","","Africa region"
"3270d0fcfc2be65057be12e3ce1d8836","Mauritania","","","","","","Africa region"
"fd707c93ec5fc510078a8ddfae39e0ca","Mauritanie","","","","","","Africa region"
"d3603893ec5fc510078a8ddfae39e007","Mauritius Airport","","","","0","0","Nairobi"
"5a50f85c7c3a3a105df6931ab85acd46","Mawkmai Township Health Department HQ","Mawkmai","Shan","Myanmar | Myanmar","","",""
"0b60f493ec5fc510078a8ddfae39e0b8","Mawlamyine","","","","","","Myanmar"
"cb60f493ec5fc510078a8ddfae39e0dc","Maymana","","","","35.9156626","64.7757968","Mazar-i-sharif"
"255db80abc5a02105e76175240cce1a3","Mazar Prc Afghanistan","","","","36.7181849","67.144872","Mazar-i-sharif"
"0760f493ec5fc510078a8ddfae39e0c7","Mazar-i-sharif","","","","36.72306","67.11464","Kabul"
"c360f493ec5fc510078a8ddfae39e0c8","Mbabane","","","","","","Eswatini"
"4360f493ec5fc510078a8ddfae39e0c9","Mbandaka","","","","","","Congo - Kinshasa"
"104e5535ac1db610b210f748787f83b4","MBIAME SUB DIVISIONAL MEDICALIZED HEALTH CENTER (MBIAME CMA) HQ","Kumbo","North West Region","Cameroon | Cameroun","","",""
"cf60f493ec5fc510078a8ddfae39e0c9","Mbuji-mayi","","","","","","Congo - Kinshasa"
"cb60f493ec5fc510078a8ddfae39e0d0","Mechara","","","","","","Éthiopie"
"c5e545da78757510a79488cb25b6ba20","Mecklembourg-Schwerin","","","","","",""
"c9e545da78757510a79488cb25b6ba25","Mecklembourg-Strelitz","","","","","",""
"4f60f493ec5fc510078a8ddfae39e0ca","Medan","","","","","","Indonésie"
"0f60f493ec5fc510078a8ddfae39e0cf","Medellin","","","","6.246088","-75.591222","Bogota"
"83d1e6cc98a276d0f7c46c690dfb7cd3","Media Unlimited HQ","Karachi","Karachi","Pakistan | Pakistan","","",""
"22ddce58951ff614f7c44be8747ec01e","Medico Legal Directorate (MLD) HQ","Baghdad","","Iraq | Irak","","",""
"86557d3c95873290f7c44be8747ec0f4","Medina Hospital Management Committee (MHMC) HQ","MOGADISHU","MOGADISHU","SOMALIA","","",""
"8b60f493ec5fc510078a8ddfae39e0ce","Medjugordje","","","","","","Bosnie-Herzégovine"
"910852b161723e105df69f7ec280dd80","Meitta CSO Community Development Association HQ","Kyauk Phyu","Rakhine","Myanmar | Myanmar","","",""
"cb60f493ec5fc510078a8ddfae39e0d2","Mekele","","","","13.476546","39.463717","Addis Abeba"
"8b60f493ec5fc510078a8ddfae39e0d3","Melbourne","","","","","","Australie"
"0f60f493ec5fc510078a8ddfae39e0e4","Menaka","","","","15.918406","2.39837","Gao"
"0b60f493ec5fc510078a8ddfae39e0d4","Menongue","","","","","","Angola"
"0f60f493ec5fc510078a8ddfae39e0cd","Merca","","","","","","Somalie"
"8f60f493ec5fc510078a8ddfae39e0cc","Merka","","","","","","Somalie"
"8360f493ec5fc510078a8ddfae39e0d7","Meulaboh","","","","","","Indonésie"
"9b603893ec5fc510078a8ddfae39e01d","Mexaca","","","","0","0","Mexico"
"0760f493ec5fc510078a8ddfae39e0d8","Mexico","","","","19.431628","-99.182355","Mexico"
"a1f3d474fc6be65057be12e3ce1d882b","Mexico City (regional)","","","","","","The Americas region"
"4b60f493ec5fc510078a8ddfae39e0d1","Mexico City (utilisé Par Rh)","","","","0","0","Mexico"
"46707c93ec5fc510078a8ddfae39e0dd","Mexique","","","","","","The Americas region"
"123c49b037d0200044e0bfc8bcbe5dd3","Miami","Miami","FL","USA","27.6648274","-81.5157535","Florida"
"523e85f037d0200044e0bfc8bcbe5d21","Michigan","Michigan","","USA","44.3148443","-85.6023643","North America"
"ed703c93ec5fc510078a8ddfae39e0f2","Micronésie","","","","","","Asia and the Pacific region"
"ed293e7f8477f290edc2850207094f27","Miebale seed multiplication and marketing union HQ","Aksum","","Ethiopia | Éthiopie","","",""
"d8d5abb4c8b636107414892be441fd61","Military Medical Clinic Center of the Southern Region, Odesa region HQ","Odesa","Odesa region","Ukraine","","",""
"4760f493ec5fc510078a8ddfae39e0ea","Mimmas - Test","","","","0","0","Mimmas - Test"
"4b60f493ec5fc510078a8ddfae39e0dd","Mindanao","","","","","","Philippines"
"4360f493ec5fc510078a8ddfae39e0da","Mindouli","","","","","","Congo - Brazzaville"
"4f60f493ec5fc510078a8ddfae39e0db","Mingkaman","","","","6.055282","31.514641","Juba"
"c760f493ec5fc510078a8ddfae39e0de","Mingora","","","","34.779499","72.362648","Peshawar"
"fa447f741cf67610edc2cc259ede5ff9","Ministère de l'Agriculture, de l'Elevage et de la Pêche du Bénin HQ","Cotonou","","Benin | Bénin","","",""
"909630ea1c323650edc2cc259ede5f1e","Ministère de l'Agriculture, de la Pêche, des Ressources Animales et de la Souveraineté alimentaire d","Lomé","","Togo | Togo","","",""
"31797bb5c8b6be107414892be441fd01","Ministère de la Santé HQ","Cotonou","","Benin","","",""
"42bc7cc46836b210edc230a11bb26258","Ministère de la Santé Publique, Cameroun HQ","Yaoundé","Centre","Cameroon | Cameroun","","",""
"a699f7f5c8b6be107414892be441fdcf","Ministère de la Santé, de l'Hygiène Publique et de la Couverture Sanitaire Universelle et des Assura","Lomé","","Togo","","",""
"b6b9fff5c8b6be107414892be441fdf6","Ministère de la Santé, de l'Hygiène Publique et la Couverture Maladie Universelle HQ","Abidjan","","Côte D'Ivoire","","",""
"12e22f1b95cf7ed0f7c44be8747ec016","Ministry of Agriculture and Natural Resources, Borno State. HQ","Maiduguri","Borno","Nigeria | Nigéria","","",""
"53f1da79f9e33ad05df6589844333930","Ministry of Agriculture Yobe State HQ","Damaturu","Yobe","Nigeria | Nigéria","","",""
"3344ab6e9507b2d0f7c44be8747ec06d","Ministry of Animal Resources and Fisheries (MARF) HQ","Khartoum","Khartoum","Sudan | Soudan","","",""
"691b994831beb21048eea38ff0b6c909","Ministry of Gender, Child and Social Welfare, Juba, South Sudan HQ","Juba","Central Equatoria State","South Sudan","","",""
"273d985175857250f7c4e2fa535bed7f","Ministry of Health (MOH) HQ","Damascus","","Syria | Syrie","","",""
"7b365ae71ceefa94b2109fb4be02be8c","Ministry Of Health - Gaza HQ","Gaza City/Gaza Strip","Palestine","Palestine | Palestine","","",""
"3ecce1b05ce3f690edc2e87c60d27985","MINISTRY OF HEALTH AND ENVIRONMENT IN SA’ADA HQ","Sa`ada","","Yemen | Yémen","","",""
"46b1be9695cbbe90f7c44be8747ec054","Ministry of Livestock and Aquaculture Development, Adamawa State, Nigeria HQ","Yola","Adamawa","Nigeria | Nigéria","","",""
"6deb6e9e954bbe90f7c44be8747ec007","Ministry of Livestock and Fisheries Development, Borno state, Nigeria HQ","Maiduguri","Borno","Nigeria | Nigéria","","",""
"3fa8c3569543fe90f7c44be8747ec0cd","Ministry of Livestock Development, Yobe State, Nigeria HQ","Damaturu","Yobe","Nigeria | Nigéria","","",""
"d62153ad2d5f7e10b210513e1ec5c899","Ministry of Production and Economic Resources-Gadaref State HQ","Gadaref City","Gadaref State","Sudan | Soudan","","",""
"ef927fac8cdfb654edc258b3baa187fb","Ministry of Production and Economic Resources-Kassala State HQ","Kassala City","Kassala State","Sudan | Soudan","","",""
"7efe185831b6361048eea38ff0b6c975","Ministry of Public Health (MoPH-AFG) HQ","Kabul","","Afghanistan | Afghanistan","","",""
"db603893ec5fc510078a8ddfae39e00d","Minsk","","","","53.897982","27.549228","Moscow"
"4b60f493ec5fc510078a8ddfae39e0df","Misrata","","","","32.379783","15.081086","Tripoli"
"8760f493ec5fc510078a8ddfae39e0e1","Mitrovica","","","","","","Kosovo"
"0b60f493ec5fc510078a8ddfae39e0e0","Mitrovica-south","","","","42.884852","20.865694","Pristina"
"c360f493ec5fc510078a8ddfae39e0d9","Mitwaba","","","","","","Congo - Kinshasa"
"61aedb6b99ac8210078a9dd15789368e","Mobile","","","","","","HQ"
"6af2e748396052505e760a44763c3f9b","Mocimboa Da Praia","","","","-11.344744","40.3592842","Pemba"
"89e545da78757510a79488cb25b6ba51","Modene","","","","","",""
"a9fb2414983ab61074140e8bd6d43b02","Moebye Rescue Team (MBRT) HQ","Pekon","Southern Shan State","Myanmar","","",""
"5f60f493ec5fc510078a8ddfae39e0f0","Mogadiscio Nord","","","","","","Somalie"
"9b603893ec5fc510078a8ddfae39e00e","Mogadiscio Sud","","","","","","Somalie"
"5360f493ec5fc510078a8ddfae39e0f6","Mogadishu-Banadir","","","","2.030615","45.304851","Somalie-nairobi"
"c7a8c555293f2e505e7684b9d3ab077c","Mogadishu-delegation","","","","2.030687","45.304851","Somalie-nairobi"
"2be7cb303cf63610b2108f083cbfe0f7","Mogaung Township Health department HQ","Myitkyina","Kachin","Myanmar | Myanmar","","",""
"ea570a049190fa1074143caf562cef63","Moldova","","","","","","Europe and Central Asia region"
"f1707c93ec5fc510078a8ddfae39e0a6","Moldova","","","","","","Europe and Central Asia region"
"d760f493ec5fc510078a8ddfae39e0f8","Mombasa","","","","-4.061106","39.665372","Logistic-nairobi"
"31707c93ec5fc510078a8ddfae39e0a5","Monaco","","","","","","Europe and Central Asia region"
"5b60f493ec5fc510078a8ddfae39e0f2","Mongkol Borei","","","","","","Cambodge"
"b5707c93ec5fc510078a8ddfae39e0c7","Mongolie","","","","","","Asia and the Pacific region"
"4760f493ec5fc510078a8ddfae39e0ec","Monguno","","","","12.6701502","13.618694","Maiduguri"
